Material;Centro;Tipo de avaliação;Texto breve de material;Última modificação;Tipo de material;Grupo de mercadorias;Unid.medida básica;Grupo de compradores;Código ABC;Tipo de MRP;Classe de avaliação;Controle de preço;Preço;Moeda;Unidade preço;Criado por;Centro Origem
10004632;D050;;RGT CRP GEN3 COBAS C 250T ROCHE;15/05/2020;ZROH;AC;KIT;070;A;PD;3000;V;236,26;BRL;1;C31880814803;D050
10004634;D050;;RGT VANCOM C501 ROCHE (DUPL) 10012445;22/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;0,00;BRL;1;C31880814803;D050
10004639;D050;;NOZZLE R ROCHE;12/04/2020;ZROH;AC;UN;070;C;PD;3000;V;846,63;BRL;1;C31880814803;D050
10004688;D050;;CLB SWAT CHEK PT C/60 0.75ML WESCOR;30/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;281,00;BRL;1;C31880814803;X037
10004694;D050;;CLB TOXO IGM ARCH 4ML ABBOTT;04/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;170,10;BRL;1;C31880814803;D093
10004695;D050;;CTR SWAT-CHEK 36X0.75ML WESCOR;08/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;623,00;BRL;1;C31880814803;D386
10004732;D050;;CTR CQV VIDAS BMX;19/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;164,00;BRL;1;C31880814803;D407
10004795;D050;;RGT LIPOPROTEIN C702 200T ROCHE;01/05/2020;ZROH;AC;KIT;070;A;PD;3000;V;954,25;BRL;1;C31880814803;D050
10004796;D050;;FG PL TRANSP 384 POCOS APPLIED;15/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;1.644,33;BRL;1;C31880814803;D474
10004798;D050;;RGT ALFA1 GLICOPROT ACID C702 150T ROCHE;23/04/2020;ZROH;AC;KIT;070;C;PD;3000;V;331,69;BRL;1;C31880814803;D043
10004806;D050;;200 FOSFAT ACIDA C702 800T ROCHE;02/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;570,33;BRL;1;C31880814803;D050
10004810;D050;;RGT ALBUMINA BCG 2607T ABBOTT;08/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;281,56;BRL;1;C31880814803;X034
10004813;D050;;RGT MICRO ALBUMINURIAM C702 750T ROCHE;02/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;239,79;BRL;1;C31880814803;D043
10004815;D050;;LUER ADAPT ESCALPE MS BD;21/05/2020;ZROH;MAT MED;UN;056;C;VV;3020;V;0,85;BRL;1;C31880814803;D019
10004827;D050;;RGT UIBC C702 300T ROCHE;01/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;54,45;BRL;1;C31880814803;D474
10004833;D050;;RGT BILIRRUB DIR 2000T ABBOTT;12/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;216,00;BRL;1;C31880814803;X038
10004847;D050;;RGT PROTEINAS TOTAIS 3622T ABBOTT;08/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;391,18;BRL;1;C31880814803;D116
10004859;D050;;RGT CA 125 G2 100T ELEC COBAS ROCHE;20/05/2020;ZROH;AC;KIT;070;B;PD;3000;V;199,06;BRL;1;C31880814803;D490
10004860;D050;;RGT IMIPENEM E CISLASTAT 500MG 20ML;03/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;34,73;BRL;1;C31880814803;D044
10004866;D050;;RGT ANTI HCV ARCH 100T ABBOTT;12/02/2020;ZROH;AC;KIT;056;C;ND;3000;V;0,00;BRL;1;C31880814803;D386
10004867;D050;;CLB CA 125 CSG2 CAL1/CAL2 C/2 1ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;64,10;BRL;1;C31880814803;D050
10004888;D050;;RGT TGP/ALT ARCH 3621T ABBOTT;12/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;391,07;BRL;1;C31880814803;X038
10004914;D050;;RGT INFLUENZA A+B SOFIA 25T QUIDEL;06/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;1.673,50;BRL;1;C31880814803;D096
10004918;D050;;RGT RSV SOFIA 25T QUIDEL;06/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;1.545,00;BRL;1;C31880814803;D043
10004922;D050;;RGT STREP A SOFIA 25T QUIDEL;03/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;772,50;BRL;1;C31880814803;D043
10004926;D050;;SERING DESC S/AG BICO L LOCK 3ML INJEX;08/05/2020;ZROH;MAT MED;UN;056;C;ND;3020;V;0,00;BRL;1;C31880814803;D351
10004929;D050;;ICT DILUENTE AMOST ABBOTT;08/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;85,05;BRL;1;C31880814803;X038
10004930;D050;;ICT FLUIDO LIMP ABBOTT;08/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;77,31;BRL;1;C31880814803;D050
10004931;D050;;RGT HEMOGLOB A1CD2 2X22.5ML ROCHE;20/04/2020;ZROH;AC;KIT;070;B;PD;3000;V;11,11;BRL;1;C31880814803;D491
10004938;D050;;ANTICORP CD4 FITC FACS CANTO 100T BD;03/04/2020;ZROH;AC;FR;056;C;ZM;3000;V;1.036,16;BRL;1;C31880814803;D043
10004945;D050;;VACINA MENINGOCOCIC ACWY NIMENRIX PFIZER;08/05/2020;ZROH;VACINAS;AM;056;C;ND;3000;V;201,00;BRL;1;C31880814803;D357
10004948;D050;;VACINA DTPA + POLIO;08/05/2020;ZROH;VACINAS;AM;056;C;ND;3000;V;0,00;BRL;1;C31880814803;D277
10004951;D050;;RGT AFP ELEC COBAS602 MODULAR 200T ROCHE;12/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;142,70;BRL;1;C31880814803;D480
10004955;D050;;SOL BIOQ LAVAGEM ACIDA 2X250ML ABBOTT;11/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;85,05;BRL;1;C31880814803;X002
10004963;D050;;CLB BILIRRUB 1T ABBOTT;12/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;85,05;BRL;1;C31880814803;X001
10005000;D050;;RGT ALBUMINA BOVINA 22% 10ML BIOTEST;13/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;27,87;BRL;1;C31880814803;X002
10005004;D050;;CLB LACIDO VALPROICO ARCH ABBOTT;12/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;389,69;BRL;1;C31880814803;D407
10005009;D050;;ESPECULO VIRG K.PLAST;15/05/2020;ZROH;MAT MED;UN;056;C;PD;3020;V;1,63;BRL;1;C31880814803;D043
10005025;D050;;CLB CICLOSPORINA ARCH ABBOTT;04/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;399,08;BRL;1;C31880814803;X002
10005052;D050;;PL P/ANAERINSOL S AGAR SANG PROBAC;13/04/2020;ZROH;AC;PAC;056;C;PD;3000;V;47,80;BRL;1;C31880814803;D474
10005055;D050;;CLB IFENOBARBITAL ARCH ABBOTT;12/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;578,21;BRL;1;C31880814803;D093
10005057;D050;;RGT CARTAO TEST1 P/VHS 1000T ALERE;13/05/2020;ZROH;AC;KIT;056;A;PD;3000;V;745,50;BRL;1;C31880814803;X029
10005084;D050;;CLB IVANCOM ARCH ABBOTT;23/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;600,97;BRL;1;C31880814803;D111
10005090;D050;;ANTICORP ID DIACLON ABO C/4 DIAMED;08/05/2020;ZROH;AC;KIT;056;A;PD;3000;V;381,50;BRL;1;C31880814803;D050
10005108;D050;;AGUL ESPINHAL 22G 3 1/2 BD;15/05/2020;ZROH;MAT MED;UN;056;C;PD;3020;V;8,06;BRL;1;C31880814803;D050
10005109;D050;;SOL SYSWASH ELEC SYS ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;21,87;BRL;1;C31880814803;D019
10005121;D050;;CLB TACROLIMUS ARCH ABBOTT;19/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;517,65;BRL;1;C31880814803;X037
10005128;D050;;CONTRA OPTMARK 15 ML;03/04/2020;ZROH;AC;FR;056;A;ND;3000;V;0,00;BRL;1;C31880814803;D452
10005136;D050;;RGT TROPONIN I STA ELEC COBAS 100T ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;206,49;BRL;1;C31880814803;D050
10005163;D050;;MEIO CULT CARY BLAIR 132C C/SWAB CRAL;20/05/2020;ZROH;MAT MED;UN;056;C;VV;3020;V;1,49;BRL;1;C31880814803;D004
10005164;D050;;CLB CS TROPONIN I STAT ELECC/4 1ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;176,99;BRL;1;C31880814803;D386
10005184;D050;;RGT PTH STAT ELECYS COBAS 100T ROCHE;23/04/2020;ZROH;AC;KIT;070;C;ZM;3000;V;206,49;BRL;1;C31880814803;D484
10005201;D050;;BOLSA PERIGO BIOLOG ABBOTT;03/04/2020;ZROH;AC;CX;056;C;ZM;3000;V;171,61;BRL;1;C31880814803;D043
10005203;D050;;CLB PTH STAT CS ELEC/COBAS 8ML ROCHE;04/05/2020;ZROH;AC;KIT;070;C;ND;3000;V;177,02;BRL;1;C31880814803;D359
10005210;D050;;PL OPTICAL REACTION (DUPL) 10013243;07/04/2020;ZROH;AC;CX;056;C;ND;3000;V;164,07;BRL;1;C31880814803;D043
10005216;D050;;RGT INTACT PTH ARCH 100T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;144,72;BRL;1;C31880814803;D116
10005231;D050;;CLB INTACT PTH ARCH C/6 4ML ABBOTT;04/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;430,11;BRL;1;C31880814803;X001
10005245;D050;;CTR INTACT PTH ARCHIECT 3X8ML ABBOTT;12/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;451,30;BRL;1;C31880814803;D116
10005253;D050;;CLB FRUTOSAM ROCHE;23/04/2020;ZROH;AC;KIT;070;C;PD;3000;V;74,33;BRL;1;C31880814803;D474
10005265;D050;;CLB CS FOLATO III ELEC C/4 1ML ROCHE;22/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;57,06;BRL;1;C31880814803;D043
10005276;D050;;CLB CS INSULINA ELEC 8ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;43,18;BRL;1;C31880814803;D490
10005317;D050;;MULTISTIX 10 SG FASE IV SIEMENS;12/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;46,83;BRL;1;C31880814803;X002
10005344;D050;;RGT FOLATO III ELEC 100T ROCHE;22/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;134,96;BRL;1;C31880814803;D050
10005370;D050;;CLB CS IGE ELEC 8ML ROCHE;13/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;51,89;BRL;1;C31880814803;D050
10005375;D050;;RGT TOXO IGG 100T ELEC ROCHE;20/05/2020;ZROH;AC;KIT;070;B;PD;3000;V;62,36;BRL;1;C31880814803;D489
10005408;D050;;CTR LYPHOCHEK QUIM ENSAIADO NV2;14/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;240,00;BRL;1;C31880814803;X002
10005411;D050;;RGT TROPON T HS ELEC ELEC 100T ROCHE;20/05/2020;ZROH;AC;KIT;070;B;PD;3000;V;108,16;BRL;1;C31880814803;D479
10005464;D050;;DISCO AMPICILINA AMP10 C/50 OXOID;13/05/2020;ZROH;AC;FR;056;C;PD;3000;V;13,79;BRL;1;C31880814803;P001
10005470;D050;;CD117 CD117 PE CY7 RUO BD;13/04/2020;ZROH;AC;UN;056;C;PD;3000;V;753,00;BRL;1;C31880814803;D492
10005471;D050;;SOL LIMP ISE DP-1025 9180 AVL ROCHE;30/04/2020;ZROH;AC;FR;070;C;ZM;3020;V;102,24;BRL;1;C31880814803;D043
10005536;D050;;SENSOR CALCIO OMNI C AVL ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ZM;3020;V;0,00;BRL;1;C31880814803;D386
10005581;D050;;VACINA IMUNOGLOBULINA ANTI RH D;08/05/2020;ZROH;VACINAS;AM;056;C;ND;3000;V;0,00;BRL;1;C31880814803;D150
10005586;D050;;RGT SANG OCUL OBSC CAT28220 90T DIPROLAB;04/05/2020;ZROH;AC;KIT;056;C;ND;3000;V;330,00;BRL;1;C31880814803;D386
10005624;D050;;ANTICORP CD3 PC5 50T BD;13/04/2020;ZROH;AC;FR;056;C;PD;3000;V;749,00;BRL;1;C31880814803;D492
10005650;D050;;ANTICORP CD19 APC CE 100T BD;03/04/2020;ZROH;AC;FR;056;C;PD;3000;V;904,50;BRL;1;C31880814803;D043
10005666;D050;;MEIO CULT SALMO SOMAT (DUPL) 10009694;04/05/2020;ZROH;AC;FR;056;C;ND;3020;V;65,82;BRL;1;C31880814803;D386
10005674;D050;;DISCO NITROCEFIN C/250 OXOID;13/04/2020;ZROH;AC;CX;056;C;ZM;3000;V;2.149,00;BRL;1;C31880814803;P024
10005693;D050;;CTR MINOTROL 16 3NV ABX;04/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;0,00;BRL;1;C31880814803;D359
10005694;D050;;ELETRODO COBAS C111 1T ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ND;3020;V;0,00;BRL;1;C31880814803;D050
10005697;D050;;ELETRODO K COBAS C111 1T ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ND;3020;V;0,00;BRL;1;C31880814803;D050
10005704;D050;;ELETRODO REF COBAS C111 1T ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ND;3020;V;0,00;BRL;1;C31880814803;D050
10005706;D050;;CLB ISE COBAS C111 3X8ML ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;0,00;BRL;1;C31880814803;D050
10005707;D050;;FR P/BIOP 50ML APOTEK;15/05/2020;ZROH;MAT MED;UN;056;C;PD;3020;V;0,35;BRL;1;C31880814803;X002
10005713;D050;;ANTICORP CD123 PE BD;13/04/2020;ZROH;AC;FR;056;C;PD;3000;V;1.067,31;BRL;1;C31880814803;D492
10005763;D050;;RGT TGP/ALT ARCH 3621T (DUPL) 10004888;03/04/2020;ZROH;AC;KIT;056;C;ND;3000;V;0,00;BRL;1;C31880814803;X037
10005824;D050;;MEIO CULT ECOLI O 157 INTERO SOHE PROBAC;13/04/2020;ZROH;AC;FR;056;C;ZM;3020;V;122,14;BRL;1;C31880814803;D474
10005829;D050;;RGT CA 125 II ELEC ROCHE;22/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;0,00;BRL;1;C31880814803;D386
10005830;D050;;MEIO CULT CHROMAG CAND 49X13 C/10 PROBAC;20/05/2020;ZROH;AC;PAC;056;C;PD;3020;V;30,35;BRL;1;C31880814803;X002
10005832;D050;;PPD RT23 TUBERCULINA;21/05/2020;ZROH;MAT MED;FR;056;B;PD;3020;V;700,00;BRL;1;C31880814803;D291
10005842;D050;;RGT TROPONINA I ULTRA 60T VIDAS BMX;19/05/2020;ZROH;AC;KIT;056;A;ND;3000;V;330,00;BRL;1;C31880814803;X002
10005848;D050;;RGT PLATELIA ASPERGILLUS EIA 96T BIO RAD;03/04/2020;ZROH;AC;KIT;056;B;PD;3000;V;1.990,00;BRL;1;C31880814803;D043
10005890;D050;;RGT E TEST VANCOM C/100 BMX;19/05/2020;ZROH;AC;KIT;056;B;ZM;3000;V;704,00;BRL;1;C31880814803;D093
10005896;D050;;LEUCOTIFF 1L ABX;20/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;36,27;BRL;1;C31880814803;X039
10005900;D050;;RGT E TEST POLIMIXINA 100T BMX;19/05/2020;ZROH;AC;KIT;056;C;ND;3000;V;831,62;BRL;1;C31880814803;D474
10005917;D050;;COL URINA INF CTR COLES;08/05/2020;ZROH;MAT MED;BL;056;C;ND;3020;V;0,00;BRL;1;C31880814803;D050
10005923;D050;;MANUTEN PREVENT DIARIA DESFIB DX10;20/02/2020;ZROH;RDI;BL;056;C;ND;3020;V;0,00;BRL;1;C31880814803;D241
10005926;D050;;SOL LIMP CELL C/6FR ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;32,20;BRL;1;C31880814803;D479
10005930;D050;;CLB MYOGLOBIN STAT COBAS C/4 2ML ROCHE;04/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;382,31;BRL;1;C31880814803;D359
10005949;D050;;CTR TEMPERATURA GELADEIRA/FRIGOBAR;20/02/2020;ZROH;AC;BL;056;C;ND;3000;V;0,00;BRL;1;C31880814803;D241
10005993;D050;;CTR PC A-HAV IGM 100T ELEC ROCHE;12/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;153,83;BRL;1;C31880814803;D386
10006004;D050;;SYSCLEAN ADAPTER MODULAR E170 ROCHE;20/04/2020;ZROH;AC;UN;070;C;ZM;3020;V;31,59;BRL;1;C31880814803;D050
10006028;D050;;CTR PC HBC IGM 2NV ELEC ROCHE;19/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;169,31;BRL;1;C31880814803;D491
10006056;D050;;SOL CONDIC. BP0380 125ML ROCHE;07/05/2020;ZROH;AC;FR;070;C;ZM;3000;V;114,38;BRL;1;C31880814803;D043
10006062;D050;;FR COL MUCOSIDADE 110ML;20/05/2020;ZROH;MAT MED;UN;056;C;PD;3020;V;5,98;BRL;1;C31880814803;X029
10006073;D050;;ANTICORP HLA-DR FITC BD;13/04/2020;ZROH;AC;FR;056;C;PD;3000;V;1.050,00;BRL;1;C31880814803;D043
10006087;D050;;RGT ISE DILUENT C/5 300ML ROCHE;15/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;53,71;BRL;1;C31880814803;D050
10006089;D050;;SOL ISETROL HC33 AVL988 ROCHE;06/05/2020;ZROH;AC;KIT;070;C;ZM;3020;V;196,66;BRL;1;C31880814803;D043
10006105;D050;;CTR PRECIPAT H902/H917 10X3ML ROCHE;20/04/2020;ZROH;AC;KIT;070;C;PD;3000;V;0,00;BRL;1;C31880814803;D044
10006107;D050;;ESCOVA CERVICAL PLAST KOLPLAST;12/05/2020;ZROH;MAT MED;UN;056;C;ZM;3020;V;146,77;BRL;1;C31880814803;D100
10006117;D050;;CLB CS FREE PSA II ELEC C/4 1ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;38,42;BRL;1;C31880814803;D445
10006118;D050;;RGT DETECTION RNASE P TAQMAN APPLIED;18/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;1.053,00;BRL;1;C31880814803;D043
10006127;D050;;RGT FAST VIRUS RT PCR 5X1ML APPLIED;15/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;7.182,00;BRL;1;C31880814803;D093
10006174;D050;;MANUTEN PREVENT DIARIA RESSON MAG;20/02/2020;ZROH;RDI;BL;056;C;ND;3020;V;0,00;BRL;1;C31880814803;D050
10006234;D050;;TIRA PH 6.5-10.0 BR 150T MERCK;01/05/2020;ZROH;AC;CX;056;C;PD;3020;V;31,18;BRL;1;C31880814803;D386
10006252;D050;;ALCOOL ISOPROPIL ISSO PROPANOL 1L MERCK;18/05/2020;ZROH;E-AC-QCON;FR;056;C;PD;3000;V;98,52;BRL;1;C31880814803;D043
10006303;D050;;AP BARBEAR DESC P/TRICOTOMIA;15/05/2020;ZROH;RDI;UN;056;C;ZM;3020;V;0,68;BRL;1;C31880814803;D087
10006313;D050;;CLB ICT C/5 ARC/FREE ABBOTT;11/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;85,05;BRL;1;C31880814803;X033
10006314;D050;;CLB MINOCAL BR 2ML ABX;20/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;154,33;BRL;1;C31880814803;X002
10006317;D050;;ANTICORP ID LISS/COOMBS 4X12 DIAMED;11/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;583,49;BRL;1;C31880814803;D050
10006330;D050;;TUBULACAO COMP AVL 9180 ROCHE;20/04/2020;ZROH;AC;PC;070;C;ZM;3020;V;286,29;BRL;1;C31880814803;P024
10006348;D050;;ANTICORP 7.1 PE COULTER;03/04/2020;ZROH;AC;FR;056;C;ZM;3000;V;1.238,00;BRL;1;C31880814803;D492
10006360;D050;;RGT STA LIQ FIB 12X4ML START 4 STAGO;20/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;640,29;BRL;1;C31880814803;D415
10006361;D050;;MINOCLAIR BR 0.4L ABX;20/05/2020;ZROH;AC;FR;056;C;PD;3000;V;50,00;BRL;1;C31880814803;D114
10006420;D050;;FILT MILLIPACK 100 P/AFS MILLIPORE;06/05/2020;ZROH;AC;UN;056;C;ZM;3020;V;0,00;BRL;1;C31880814803;D019
10006430;D050;;PIERCER SET N.6 ROCHE;04/05/2020;ZROH;AC;UN;070;C;ZM;3020;V;2.123,28;BRL;1;C31880814803;D488
10006444;D050;;RGT CA 19-9 100T ELEC ROCHE;13/05/2020;ZROH;AC;KIT;070;B;PD;3000;V;117,28;BRL;1;C31880814803;D044
10006471;D050;;ADAPT HOLDER USO UNICO BD;20/05/2020;ZROH;MAT MED;UN;056;C;ZM;3020;V;0,13;BRL;1;C31880814803;X002
10006481;D050;;RGT PROT C REATIVA FINECARE 25T WONDFO;19/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;261,25;BRL;1;C31880814803;D043
10006502;D050;;MEIO CULT HEMOC PEDIATRICA PLUS F BD;20/05/2020;ZROH;AC;FR;056;A;PD;3020;V;9,20;BRL;1;C31880814803;X039
10006512;D050;;MEIO CULT HEMOC BAC P/MYCOBACT FLYTIC BD;20/05/2020;ZROH;AC;FR;056;A;PD;3020;V;14,06;BRL;1;C31880814803;X039
10006519;D050;;TB VAC HEMOG TP BC PPT 13X1005ML BD;20/05/2020;ZROH;MAT MED;UN;056;A;VV;3020;V;1,50;BRL;1;C31880814803;X049
10006526;D050;;ANTICORP CD34 PE BD;19/05/2020;ZROH;AC;FR;056;C;ZM;3000;V;1.029,12;BRL;1;C31880814803;D093
10006540;D050;;CLB CS CA 15-3 ELEC ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;63,29;BRL;1;C31880814803;D043
10006567;D050;;PUMP TUBE OMNI C BP2481E ROCHE;20/04/2020;ZROH;AC;UN;070;C;ND;3000;V;0,00;BRL;1;C31880814803;D050
10006571;D050;;ANTICORP KAPPA APC CANTO II 0.25ML BD;20/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;435,00;BRL;1;C31880814803;D043
10006573;D050;;ANTICORP LAMBDA APC H7 CANTO II 0.5ML BD;13/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;1.180,00;BRL;1;C31880814803;D492
10006580;D050;;MEIO CULT SHIGELLA BOYD POLIV2 PROBAC RJ;04/05/2020;ZROH;AC;KIT;056;C;ND;3020;V;63,41;BRL;1;C31880814803;D479
10006588;D050;;RGT LIATEST D-DI 6X5ML R2 6X6ML STAGO;20/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;1.549,82;BRL;1;C31880814803;D043
10006590;D050;;MEIO CULT SHIGELLA FLEXN POLIV PROBAC RJ;13/04/2020;ZROH;AC;KIT;056;C;ZM;3020;V;92,23;BRL;1;C31880814803;D386
10006596;D050;;RGT TOXO IGM ARCH 100T ABBOTT;18/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;129,28;BRL;1;C31880814803;D386
10006666;D050;;CTR PRECINORM CKMB 4X3ML ROCHE;22/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;0,00;BRL;1;C31880814803;P024
10006670;D050;;RGT HCG 60T BMX;19/05/2020;ZROH;AC;KIT;056;B;PD;3000;V;352,69;BRL;1;C31880814803;P014
10006671;D050;;LUNCHBOX ADUL TRIPLEX 300G/M 70.9X90 EX;22/04/2020;ZROH;AC;FR;056;C;VV;3000;V;2,32;BRL;1;C31880814803;D050
10006672;D050;;RGT MIOGLOBINA COBAS H232 20T ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;0,00;BRL;1;C31880814803;D050
10006673;D050;;CTR MIOGLOBINA 2NVS H232 1ML ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ND;3000;V;0,00;BRL;1;C31880814803;D050
10006701;D050;;ID DIACELL A1 B C/2 10ML DIAMED;11/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;63,95;BRL;1;C31880814803;D648
10006707;D050;;RGT HIV COMBI 100T ELEC COBAS ROCHE;20/05/2020;ZROH;AC;KIT;070;A;PD;3000;V;98,80;BRL;1;C31880814803;D044
10006726;D050;;RGT ANTI ILHOTAS PANCREAT 100T EUROIMMUN;04/05/2020;ZROH;AC;KIT;056;C;ND;3000;V;0,00;BRL;1;C31880814803;D480
10006745;D050;;CLB HAVAB IGG ARCH ABBOTT;20/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;257,42;BRL;1;C31880814803;D480
10006750;D050;;RGT E-TEST TEICOPLANIN 256WW S30 30T BMX;19/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;300,00;BRL;1;C31880814803;D044
10006753;D050;;TB DISPENS MAG TECHNO 1X100 BIO RAD;04/05/2020;ZROH;AC;KIT;056;C;ZM;3020;V;345,22;BRL;1;C31880814803;D386
10006755;D050;;CLB CS FSH ELEC ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;77,72;BRL;1;C31880814803;D474
10006756;D050;;RGT LEVOFLOXACIN 32WW S30 30T BMX;19/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;316,00;BRL;1;C31880814803;D044
10006761;D050;;CTR HAVAB IGG ARCH ABBOTT;13/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;257,42;BRL;1;C31880814803;D044
10006766;D050;;RGT CIPROFLOXACIN CI 32WW 30T BMX;19/05/2020;ZROH;AC;KIT;056;C;ZM;3000;V;316,00;BRL;1;C31880814803;D044
10006767;D050;;TB VAC EDTA K3 GLICOSE FLUOR 2ML GBO;20/05/2020;ZROH;MAT MED;UN;056;A;ND;3020;V;0,38;BRL;1;C31880814803;D043
10006769;D050;;RGT HAVAB IGG ARCH 400T ABBOTT;01/05/2020;ZROH;AC;KIT;056;C;PD;3000;V;743,90;BRL;1;C31880814803;X002
10006772;D050;;CLB CS TNT STAT GER3 ELEC 8ML ROCHE;20/05/2020;ZROH;AC;KIT;070;C;PD;3000;V;167,16;BRL;1;C31880814803;D043
10006779;D050;;ANTICORP CALPONIN-1 50T ROCHE;20/04/2020;ZROH;AC;FR;070;C;ZM;3000;V;0,00;BRL;1;C31880814803;D043
10006783;D050;;CLB HCV ARCH ABBOTT;13/04/2020;ZROH;AC;KIT;056;C;ZM;3000;V;146,79;BRL;1;C31880814803;D386
10006784;D050;;CUBETA CS COBAS C311 ROCHE;19/05/2020;ZROH;AC;CX;070;B;PD;3000;V;2.530,23;BRL;1;C31880814803;D050
10006787;D050;;RGT LEGIONELLA URINARY 22T BINAX;03/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;542,00;BRL;1;C31880814803;P024
10006802;D050;;CTR HCV ARCH ABBOTT;13/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;158,07;BRL;1;C31880814803;X037
10006804;D050;;ANTICORP EPSTEIN BARR VIRUS 50T ROCHE;20/04/2020;ZROH;AC;KIT;070;C;ZM;3000;V;0,00;BRL;1;C31880814803;D044
10006810;D050;;MEIO CULT SHIGELLA DYSENT POLIV 1 PROBAC;19/05/2020;ZROH;AC;KIT;056;C;ZM;3020;V;82,04;BRL;1;C31880814803;D491
10006822;D050;;RGT AMILASE REFLOTRON AVL A ROCHE;01/05/2020;ZROH;AC;KIT;070;B;ZM;3000;V;0,00;BRL;1;C31880814803;D221
10006826;D050;;CLB HAVAB IGM ARCH ABBOTT;13/04/2020;ZROH;AC;KIT;056;C;PD;3000;V;263,43;BRL;1;C31880814803;X002
