Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Nec.JUN/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Cons.JAN/2020;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10002014;CLB ANTI HBE ARCH ABBOTT;2,000;2,000;0,000;KIT;135,49;270,98;0,375;0,000;ZROH;PD;001;43,0;80,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;SEX;FORN. SEX - SEMANAL;;97,0;0,000;1,000;0,000;1,000;0,000;0,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;2,000;;0;0,00;0,00;;3,000;1,000;0,000;0,000;1,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;18;48;@0A@;0,325;13;@08@;0,000;0,0;;0,000;00;LIBERADO;06C3401;
;D969;;10002014;CLB ANTI HBE ARCH ABBOTT;0,000;0,000;0,000;KIT;135,49;0,00;0,056;0,000;ZROH;VV;012;0,0;71,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,285;0,380;0,475;0,380;0,380;0,475;@3J@;;0;;;;0,000;0,000;;0,00;2,000;;0;0,00;0,00;;0,000;1,000;0,000;2,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;235;267;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;06C3401;
;DA04;;10001983;RGT ANTI HBC IGM ARCH 400T ABBOTT;1,000;1,000;0,000;KIT;743,90;743,90;0,000;0,000;ZROH;PD;001;999,9;999,9;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;SEX;FORN. SEX - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;137;137;@0A@;1,000;965;@08@;0,000;0,0;;0,000;00;LIBERADO;06C3322;10012553
;D969;;10001983;RGT ANTI HBC IGM ARCH 400T ABBOTT;0,000;0,000;0,000;KIT;743,90;0,00;0,000;0,000;ZROH;ZM;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;81;81;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;06C3322;10012553
;D969;;10001980;BARRA MAG PEIXINHO STAGO;0,000;0,000;0,000;UN;147,48;0,00;0,052;0,000;ZROH;VV;005;0,0;77,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,375;0,500;0,125;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;239;267;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;27425;
;DA04;;10001980;BARRA MAG PEIXINHO STAGO;1,000;1,000;0,000;UN;147,47;147,47;0,760;0,000;ZROH;PD;002;0,0;26,0;0020013908;STAGO BRASIL COMERCIO, IMPORTACAO E;20;18;2;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;2,000;0,000;1,000;0,000;0,000;0,000;@3J@;1017566430;10;;04/02/2020;13/01/2020;1,000;0,000;;140,45;1,000;4600002266;310;140,45;2.000,00;;0,000;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;1,000;1,000;;;;0,000;;;;0,000;;;;0,000;008;;;7;158;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;27425;
;D969;;10001973;CLB CA 125 ARCH ABBOTT;0,000;0,000;0,000;FR;248,04;0,00;0,000;0,000;ZROH;ND;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;02K4502;
;DA04;;10001973;CLB CA 125 ARCH ABBOTT;0,000;0,000;0,000;FR;248,04;0,00;0,000;0,000;ZROH;ZM;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SEX;FORN. SEX - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;103;103;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;02K4502;
;D969;;10001922;CTR ANTI HBC IGM ARCH ABBOTT;0,000;0,000;0,000;KIT;225,81;0,00;0,024;0,000;ZROH;VV;006;0,0;0,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,063;0,252;0,189;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;81;81;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;06C3311;
;DA04;;10001922;CTR ANTI HBC IGM ARCH ABBOTT;0,000;0,000;0,000;KIT;225,81;0,00;0,195;0,000;ZROH;PD;001;0,0;154,0;0020011786;ABBOTT LABORATORIOS DO BRASIL LTDA;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;SEX;FORN. SEX - SEMANAL;;97,0;2,000;1,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;1.500,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;4500318102;17/01/2020;;2,000;;;;0,000;;;;0,000;002;;;7;7;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;06C3311;
;DA04;;10001894;LAMP P/MICROSC 20W 6V;0,000;0,000;0,000;UN;39,00;0,00;3,036;0,000;ZROH;PD;018;0,0;0,0;;;24;20;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;9,000;6,000;5,000;6,000;4,000;4,000;@3J@;1017565841;10;;03/02/2020;08/01/2020;1,000;0,000;;0,00;20,000;;0;0,00;0,00;;12,000;0,000;4,000;0,000;2,000;0,000;3,000;4,000;0,000;0,000;4,000;2,000;;;;0,000;;;;0,000;;;;0,000;008;;;12;22;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10001894;
;DA04;;10001894;LAMP P/MICROSC 20W 6V;0,000;0,000;0,000;UN;39,00;0,00;3,036;0,000;ZROH;PD;018;0,0;0,0;;;24;20;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;9,000;6,000;5,000;6,000;4,000;4,000;@3J@;1017565842;10;;03/02/2020;13/01/2020;9,000;0,000;;0,00;20,000;;0;0,00;0,00;;12,000;0,000;4,000;0,000;2,000;0,000;3,000;4,000;0,000;0,000;4,000;2,000;;;;0,000;;;;0,000;;;;0,000;008;;;12;22;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10001894;
;DA04;;10001894;LAMP P/MICROSC 20W 6V;0,000;0,000;0,000;UN;39,00;0,00;3,036;0,000;ZROH;PD;018;0,0;0,0;;;24;20;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;9,000;6,000;5,000;6,000;4,000;4,000;@3J@;1017565843;10;;03/02/2020;17/01/2020;2,000;0,000;;0,00;20,000;;0;0,00;0,00;;12,000;0,000;4,000;0,000;2,000;0,000;3,000;4,000;0,000;0,000;4,000;2,000;;;;0,000;;;;0,000;;;;0,000;008;;;12;22;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10001894;
;DA04;;10001894;LAMP P/MICROSC 20W 6V;0,000;0,000;0,000;UN;39,00;0,00;3,036;0,000;ZROH;PD;018;0,0;0,0;;;24;20;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;9,000;6,000;5,000;6,000;4,000;4,000;@3J@;1017565844;10;;03/02/2020;28/01/2020;1,000;0,000;;0,00;20,000;;0;0,00;0,00;;12,000;0,000;4,000;0,000;2,000;0,000;3,000;4,000;0,000;0,000;4,000;2,000;;;;0,000;;;;0,000;;;;0,000;008;;;12;22;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10001894;
;DA04;;10001894;LAMP P/MICROSC 20W 6V;0,000;0,000;0,000;UN;39,00;0,00;3,036;0,000;ZROH;PD;018;0,0;0,0;;;24;20;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;9,000;6,000;5,000;6,000;4,000;4,000;@3J@;1017565845;10;;03/02/2020;;1,000;0,000;;0,00;20,000;;0;0,00;0,00;;12,000;0,000;4,000;0,000;2,000;0,000;3,000;4,000;0,000;0,000;4,000;2,000;;;;0,000;;;;0,000;;;;0,000;008;;;12;22;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10001894;
;DA04;;10001894;LAMP P/MICROSC 20W 6V;0,000;0,000;0,000;UN;39,00;0,00;3,036;0,000;ZROH;PD;018;0,0;0,0;;;24;20;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;9,000;6,000;5,000;6,000;4,000;4,000;@3J@;1017565846;10;;10/02/2020;;1,000;0,000;;0,00;20,000;;0;0,00;0,00;;12,000;0,000;4,000;0,000;2,000;0,000;3,000;4,000;0,000;0,000;4,000;2,000;;;;0,000;;;;0,000;;;;0,000;008;;;12;22;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10001894;
;D969;;10001894;LAMP P/MICROSC 20W 6V;0,000;0,000;0,000;UN;35,14;0,00;0,024;0,000;ZROH;VV;005;0,0;333,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;0,189;0,252;0,063;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;4,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5300128384;08/01/2020;31/12/9999;1,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;235;267;@08@;0,000;0;@0A@;1,000;167,0;@08@;0,000;00;LIBERADO;10001894;
;D969;;10001844;CTR HBA1C PATH ROCHE;0,000;0,000;0,000;KIT;154,77;0,00;0,304;0,000;ZROH;VV;005;0,0;13,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;1,500;2,000;2,500;1,600;1,600;2,000;@3J@;;0;;;;0,000;0,000;;0,00;11,000;;0;0,00;0,00;;1,000;3,000;1,000;1,000;1,000;1,000;1,000;3,000;1,000;2,000;1,000;1,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;356;368;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;5912504190;
;DA04;;10001844;CTR HBA1C PATH ROCHE;3,000;3,000;0,000;KIT;154,77;464,31;1,246;0,000;ZROH;PD;022;17,0;45,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;B;Z1;1,000;0,000;0,000;1,000;0,000;014;Cobertura 14 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;1,000;2,000;2,000;3,000;1,000;2,000;2,000;@3J@;;0;;;;0,000;0,000;;0,00;9,000;;0;0,00;2.000,00;;1,000;3,000;1,000;1,000;1,000;1,000;1,000;3,000;1,000;2,000;1,000;1,000;4500307305;13/11/2019;;1,000;;;;0,000;;;;0,000;002;;;8;27;@08@;0,000;0;@0A@;2,000;22,0;@08@;0,000;00;LIBERADO;5912504190;
;D969;;10001827;CTR HBA1C NORM ROCHE;0,000;0,000;0,000;KIT;155,09;0,00;0,412;0,000;ZROH;VV;005;0,0;19,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;2,025;2,700;3,375;1,600;1,600;2,000;@3J@;;0;;;;0,000;0,000;;0,00;12,000;;0;0,00;0,00;;1,000;2,000;1,000;2,000;0,000;3,000;1,000;2,000;1,000;3,000;1,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;5500001368;17/01/2020;31/12/9999;1,000;;;;0,000;;;;356;368;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;5479207190;
;DA04;;10001827;CTR HBA1C NORM ROCHE;6,000;6,000;0,000;KIT;155,09;930,54;1,596;0,000;ZROH;PD;022;30,0;53,0;;;11;7;4;B;Z1;1,000;0,000;0,000;1,000;0,000;014;Cobertura 14 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;3,000;3,000;3,000;1,000;2,000;2,000;@3J@;;0;;;;0,000;0,000;;0,00;9,000;;0;0,00;0,00;;1,000;2,000;1,000;2,000;0,000;3,000;1,000;2,000;1,000;3,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;35;4;@0A@;0,570;5;@08@;0,000;0,0;;0,000;00;LIBERADO;5479207190;
;DA04;;10001754;CLB CFAS HBA1C C/3 2ML ROCHE;5,000;5,000;0,000;KIT;46,07;230,35;0,918;0,000;ZROH;PD;022;67,0;98,0;;;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;97,0;0,000;1,000;1,000;2,000;1,000;1,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;3,000;;0;0,00;0,00;;2,000;1,000;1,000;1,000;0,000;1,000;1,000;2,000;1,000;2,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;62;21;@0A@;1,938;38;@08@;0,000;0,0;;0,000;00;LIBERADO;4528417190;
;D969;;10001754;CLB CFAS HBA1C C/3 2ML ROCHE;0,000;0,000;0,000;KIT;46,07;0,00;0,156;0,000;ZROH;VV;005;0,0;26,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,777;1,036;1,295;1,036;1,036;1,295;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;0,00;;2,000;1,000;1,000;1,000;0,000;1,000;1,000;2,000;1,000;2,000;0,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;356;368;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;4528417190;
;DA04;;10001399;RGT CEPHASCREEN C/12 10ML STAGO;0,000;0,000;0,000;KIT;522,12;0,00;0,000;0,000;ZROH;ZM;002;0,0;999,0;;;20;18;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;5,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;11;11;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;310;
;D969;;10001399;RGT CEPHASCREEN C/12 10ML STAGO;0,000;0,000;0,000;KIT;522,12;0,00;0,000;0,000;ZROH;ND;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;5,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;357;454;@08@;0,000;0;@08@;0,000;0,0;;0,000;03;BLOQUEIO COMPRAS;310;
;DA04;;10001372;SOL LIQ COOLING GLYCOL 1L STAGO;7,000;7,000;0,000;FR;147,80;1.034,57;1,020;0,000;ZROH;PD;002;999,9;999,9;;;20;18;2;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;2,000;0,000;2,000;0,000;1,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;1,000;0,000;0,000;2,000;0,000;1,000;1,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;003;;;91;144;@0A@;7,000;960;@08@;0,000;0,0;;0,000;00;LIBERADO;38640;
;D969;;10001372;SOL LIQ COOLING GLYCOL 1L STAGO;0,000;0,000;0,000;FR;147,80;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;38640;
;D969;;10001172;SOL LIMP PROB ZONE ARCH ABBOTT;0,000;0,000;0,000;FR;255,13;0,00;0,020;0,000;ZROH;VV;005;0,0;0,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,063;0,252;0,063;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;235;267;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;08C9436;
;DA04;;10001172;SOL LIMP PROB ZONE ARCH ABBOTT;5,000;5,000;0,000;FR;255,13;1.275,65;0,000;0,000;ZROH;ZM;001;999,9;999,9;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;SEX;FORN. SEX - SEMANAL;;97,0;0,000;1,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;332;209;@0A@;5,000;985;@08@;0,000;0,0;;0,000;00;LIBERADO;08C9436;
;DA04;;10001155;RGT SERASCAN DIANA 3 10ML GRIFOLS;0,000;0,000;0,000;KIT;150,00;0,00;0,000;0,000;ZROH;PD;002;0,0;38,0;0020009017;GRIFOLS BRASIL LTDA;64;60;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;12,000;6,000;7,000;8,000;6,000;6,000;8,000;@3J@;1017561396;10;;18/03/2020;26/02/2020;1,000;0,000;;150,00;21,000;4600001877;520;150,00;1.500,00;;2,000;3,000;4,000;3,000;3,000;3,000;6,000;6,000;6,000;6,000;10,000;2,000;4500311738;23/01/2020;;6,000;4500317997;20/02/2020;;6,000;;;;0,000;002;;;6;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;000000000021020613;
;DA04;;10001155;RGT SERASCAN DIANA 3 10ML GRIFOLS;0,000;0,000;0,000;KIT;150,00;0,00;0,000;0,000;ZROH;PD;002;0,0;38,0;0020009017;GRIFOLS BRASIL LTDA;64;60;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;12,000;6,000;7,000;8,000;6,000;6,000;8,000;@3J@;1017561397;10;;18/03/2020;02/03/2020;1,000;0,000;;150,00;21,000;4600001877;520;150,00;1.500,00;;2,000;3,000;4,000;3,000;3,000;3,000;6,000;6,000;6,000;6,000;10,000;2,000;4500311738;23/01/2020;;6,000;4500317997;20/02/2020;;6,000;;;;0,000;002;;;6;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;000000000021020613;
;DA04;;10001155;RGT SERASCAN DIANA 3 10ML GRIFOLS;0,000;0,000;0,000;KIT;150,00;0,00;0,000;0,000;ZROH;PD;002;0,0;38,0;0020009017;GRIFOLS BRASIL LTDA;64;60;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;12,000;6,000;7,000;8,000;6,000;6,000;8,000;@3J@;1017561398;10;;18/03/2020;09/03/2020;2,000;0,000;;300,00;21,000;4600001877;520;150,00;1.500,00;;2,000;3,000;4,000;3,000;3,000;3,000;6,000;6,000;6,000;6,000;10,000;2,000;4500311738;23/01/2020;;6,000;4500317997;20/02/2020;;6,000;;;;0,000;002;;;6;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;000000000021020613;
;DA04;;10001155;RGT SERASCAN DIANA 3 10ML GRIFOLS;0,000;0,000;0,000;KIT;150,00;0,00;0,000;0,000;ZROH;PD;002;0,0;38,0;0020009017;GRIFOLS BRASIL LTDA;64;60;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;12,000;6,000;7,000;8,000;6,000;6,000;8,000;@3J@;1017561399;10;;18/03/2020;16/03/2020;1,000;0,000;;150,00;21,000;4600001877;520;150,00;1.500,00;;2,000;3,000;4,000;3,000;3,000;3,000;6,000;6,000;6,000;6,000;10,000;2,000;4500311738;23/01/2020;;6,000;4500317997;20/02/2020;;6,000;;;;0,000;002;;;6;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;000000000021020613;
;DA04;;10001155;RGT SERASCAN DIANA 3 10ML GRIFOLS;0,000;0,000;0,000;KIT;150,00;0,00;0,000;0,000;ZROH;PD;002;0,0;38,0;0020009017;GRIFOLS BRASIL LTDA;64;60;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;12,000;6,000;7,000;8,000;6,000;6,000;8,000;@3J@;1017561400;10;;18/03/2020;;2,000;0,000;;300,00;21,000;4600001877;520;150,00;1.500,00;;2,000;3,000;4,000;3,000;3,000;3,000;6,000;6,000;6,000;6,000;10,000;2,000;4500311738;23/01/2020;;6,000;4500317997;20/02/2020;;6,000;;;;0,000;002;;;6;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;000000000021020613;
;DA04;;10001155;RGT SERASCAN DIANA 3 10ML GRIFOLS;0,000;0,000;0,000;KIT;150,00;0,00;0,000;0,000;ZROH;PD;002;0,0;38,0;0020009017;GRIFOLS BRASIL LTDA;64;60;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;12,000;6,000;7,000;8,000;6,000;6,000;8,000;@3J@;1017561401;10;;18/03/2020;;2,000;0,000;;300,00;21,000;4600001877;520;150,00;1.500,00;;2,000;3,000;4,000;3,000;3,000;3,000;6,000;6,000;6,000;6,000;10,000;2,000;4500311738;23/01/2020;;6,000;4500317997;20/02/2020;;6,000;;;;0,000;002;;;6;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;000000000021020613;
